0,0,경기70아8789,3,42,204000046,206000554,46,2021-02-02 14:18:54
0,0,경기70아6926,3,33,204000046,277103149,12,2021-02-02 14:18:54
0,0,경기70아8629,3,36,204000046,277104178,40,2021-02-02 14:18:54
0,0,경기70아6916,3,42,204000046,101000292,23,2021-02-02 14:18:54
0,0,경기77바1198,3,45,204000046,101000148,31,2021-02-02 14:18:54
