0,0,경기70아8629,3,44,204000046,101000264,26,21-02-01 20:04:23
0,0,경기70아6926,3,44,204000046,206000006,6,21-02-01 20:04:23
0,0,경기70아6916,3,40,204000046,277104177,15,21-02-01 20:04:23
0,0,경기70아8601,3,34,204000046,277103399,36,21-02-01 20:04:23
0,0,경기70아8789,3,36,204000046,101000148,31,21-02-01 20:04:23
0,0,경기70아8880,3,23,204000046,277104178,40,21-02-01 20:04:23
0,0,경기70아6917,3,33,204000046,206000556,48,21-02-01 20:04:23
0,0,경기77바1198,3,39,204000046,277104186,22,21-02-01 20:04:23
